1c:b9:c4:15:42:68,Ariel_University,32.10485702487654,35.210807843935434,690.0233910129266
1c:b9:c4:15:44:58,Ariel_University,32.10488368580437,35.2109278899666,691.4192044864501
1c:b9:c4:16:2d:e8,Ariel_University,32.104759929925926,35.21030941016327,687.2863071626666
1c:b9:c4:15:25:48,Ariel_University,32.10483179488688,35.21036962696832,686.9999999999999
1c:b9:c4:16:05:38,Ariel_University,32.104358953660316,35.20976125081318,686.3071860953744
1c:b9:c4:15:ed:48,Ariel_University,32.10457392516854,35.21121279369665,694.3731327833337
1c:b9:c4:15:44:88,Ariel_University,32.10458831106194,35.21104487035398,692.796460176991
00:11:6b:11:7e:0c,yosh,32.104653167283665,35.210920243042985,691.3914040114612
1c:b9:c4:15:41:78,Ariel_University,32.10443396039875,35.21083206837683,694.780305912792
1c:b9:c4:14:2b:c8,Ariel_University,32.10484981771547,35.21104923192732,693.9879864159316
1c:b9:c4:16:2b:e8,Ariel_University,32.104862322887676,35.21078094147116,692.7648360769124
c2:6c:ac:a0:7b:4d,outsense,32.10474329561255,35.21006092041865,687.9477800510779
a2:6c:ac:a0:7b:4d,Guest,32.1047907801037,35.21015409343817,688.5715257118572
c2:6c:ac:9f:fb:1f,shapedo,32.104521026007504,35.2097242081525,686.518181150371
90:6c:ac:a0:7b:4d,EVE,32.1047375133588,35.210052631363084,687.4086695278969
1c:b9:c4:16:05:78,Ariel_University,32.10475928403476,35.21038662614265,690.878442775598
00:1a:dd:f5:df:c5,Afikim_Wifi,32.10475343,35.21007474,688.9999999999999
74:ea:3a:ad:d1:50,TP-LINK_ADD150,32.10464282796882,35.20987861646542,687.761455417833
90:6c:ac:a0:60:4d,Guest,32.10466627,35.20990936,687.0000000000001
a2:6c:ac:a0:60:4d,incentive2,32.10466627,35.20990936,686.9999999999999
70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,32.10466627,35.20990936,687.0
1c:b9:c4:96:05:37,,32.10466627,35.20990936,687.0
1c:b9:c4:15:23:58,Ariel_University,32.10422291573444,35.209310300322294,686.4634635377989
90:6c:ac:9f:f1:c5,CliClap,32.1040048072602,35.20920836265235,686.5295599244386
24:79:2a:2c:5b:d8,Ariel_University,32.10410349065198,35.21009590745047,698.2061989487828
a2:6c:ac:a0:18:29,artsim,32.10440239,35.20946023,687.0
1c:b9:c4:16:1d:78,Ariel_University,32.103856012910036,35.209093699346475,687.0
1c:b9:c4:16:cc:d8,Ariel_University,32.104198361484926,35.20919350139246,685.5370355129237
b2:6c:ac:9f:f1:c5,paysday,32.104120940418746,35.20909271850671,685.0
ec:8c:a2:26:d3:68,Ariel_University,32.10384103797771,35.2090194607844,684.6488641234462
1c:b9:c4:15:1c:b8,Ariel_University,32.10385179783402,35.210022168124276,696.2530309269264
ec:8c:a2:26:b0:e8,Ariel_University,32.103679753811235,35.20894815836977,684.4882369222252
00:02:6f:8e:64:67,,32.10419361,35.20917533,685.0
b2:6c:ac:a0:7b:4d,magneto,32.10406321,35.20902709,685.0
b2:6c:ac:a0:3d:eb,sinusafe,32.10406321,35.20902709,685.0
1c:b9:c4:16:28:e8,Ariel_University,32.103399625399234,35.20887450174622,685.700714863043
1c:b9:c4:15:fd:48,Ariel_University,32.10383800023347,35.21000470799794,698.6908557589474
8c:0c:90:2e:16:88,Ariel_University,32.10351562604915,35.209225923213786,694.6152531494746
1c:b9:c4:16:1d:7c,Ariel_University,32.103709233473644,35.20946173543435,698.1977167515366
ec:8c:a2:08:78:c8,Ariel_University,32.103295891783304,35.208819096421095,686.0
e0:10:7f:1a:bd:98,Ariel_University,32.10376364999999,35.20883622,686.0
1c:b9:c4:16:d2:88,Ariel_University,32.10323197897321,35.20881018142673,685.9999999999999
ec:8c:a2:08:94:18,Ariel_University,32.10307379422832,35.208807000377206,686.9664072843237
1c:b9:c4:12:7c:c8,Ariel_University,32.102954569999994,35.208804300000004,686.0
1c:b9:c4:16:f4:78,Ariel_University,32.10285049573269,35.20887728427356,686.3118177377052
34:8f:27:20:8c:18,Ariel_University,32.102796624999996,35.208847084999995,687.4999999999999
1c:b9:c4:96:d2:87,,32.10312679912367,35.20918233035738,695.5706069066978
1c:b9:c4:12:90:b8,Ariel_University,32.103156517673995,35.20952905002042,690.808214347335
1c:b9:c4:16:28:f8,Ariel_University,32.102587651350355,35.20911465444876,688.1025051333153
8c:0c:90:2d:75:e8,Ariel_University,32.10299286801841,35.2087247441551,686.1497893587144
1c:b9:c4:14:2f:68,Ariel_University,32.10263208386727,35.20899161857339,687.5512236891847
1c:b9:c4:14:33:c8,Ariel_University,32.10259991119283,35.20909940317963,688.8197664584148
1c:b9:c4:16:f1:98,Ariel_University,32.1024752358093,35.208922693241675,686.5066386555659
f8:d1:11:77:77:c6,HelpDesk,32.10250336058842,35.20915268495413,689.9376779500158
8c:0c:90:ad:75:e3,,32.10282362,35.20871899,688.0
1c:b9:c4:16:f4:7c,Ariel_University,32.10282362,35.20871899,688.0
ec:8c:a2:08:78:cc,Ariel_University,32.10282362,35.208718989999994,687.9999999999999
1c:b9:c4:16:11:ac,Ariel_University,32.10282362,35.20871899,688.0
62:ab:1b:60:b4:cb,Bezeq Free,32.102334680898615,35.20920843909809,688.91098172569
a0:ab:1b:60:b4:ca,036518749,32.10231423,35.209302195,689.9999999999999
ec:8c:a2:26:b1:78,Ariel_University,32.10237939875021,35.20919202731103,689.3832804939096
1c:b9:c4:16:11:a8,Ariel_University,32.10254584951181,35.20941177843704,690.7003681992676
