WigleWifi-1.4,appRelease=2.26,model=Uniden C505,release=5.1,device=Uniden C505,display=V510_IS_CY_MT6735M_L1_V1.4,board=MT6735P,brand=Uniden
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-12-04 14:48:05,0,-81,32.1044183333333,35.2096266666667,674.3,3.09999990463257,GSM
a0:8c:fd:8c:79:6f,DIRECT-6E-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:48:09,6,-65,32.1044116666667,35.209655,673.9,3.09999990463257,WIFI
a2:6c:ac:a0:18:29,artsim,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:09,6,-61,32.1044116666667,35.209655,673.9,3.09999990463257,WIFI
dc:4a:3e:cd:88:25,DIRECT-25-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:48:09,6,-76,32.1044116666667,35.209655,673.9,3.09999990463257,WIFI
c2:6c:ac:a0:7b:4d,outsense,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:09,11,-77,32.1044116666667,35.209655,673.9,3.09999990463257,WIFI
74:ea:3a:ad:d1:50,TP-LINK_ADD150,[WPS][ESS],2017-12-04 14:48:12,4,-68,32.1044116666667,35.209655,673.9,3.29999995231628,WIFI
90:8d:78:54:6b:4d,Salomon,[WPA2-PSK-CCMP][ESS],2017-12-04 14:48:15,1,-77,32.1044116666667,35.209655,673.9,3.20000004768372,WIFI
74:ea:3a:ad:d1:50,TP-LINK_ADD150,[WPS][ESS],2017-12-04 14:48:15,4,-59,32.1044116666667,35.209655,673.9,3.20000004768372,WIFI
70:5a:0f:57:42:43,DIRECT-42-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:48:15,11,-75,32.1044116666667,35.209655,673.9,3.20000004768372,WIFI
f8:e9:03:12:ef:3b,ShapeDo,[WPA2-PSK-CCMP][ESS],2017-12-04 14:48:15,11,-76,32.1044116666667,35.209655,673.9,3.20000004768372,WIFI
70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:48:15,11,-87,32.1044116666667,35.209655,673.9,3.20000004768372,WIFI
1c:b9:c4:16:05:38,Ariel_University,[ESS],2017-12-04 14:48:16,11,-73,32.1044416666667,35.2097283333333,674.5,3.09999990463257,WIFI
90:6c:ac:a0:60:4d,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:16,1,-74,32.1044416666667,35.2097283333333,674.5,3.09999990463257,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-12-04 14:48:16,6,-89,32.1044416666667,35.2097283333333,674.5,3.09999990463257,WIFI
a2:6c:ac:a0:60:4d,incentive2,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:18,1,-74,32.1044666666667,35.2097566666667,672.9,3,WIFI
30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:48:18,6,-76,32.1044666666667,35.2097566666667,672.9,3,WIFI
70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:48:18,11,-74,32.1044666666667,35.2097566666667,672.9,3,WIFI
40:a5:ef:7a:17:f2,2.4V1,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:48:18,6,-77,32.1044666666667,35.2097566666667,672.9,3,WIFI
00:27:22:f3:bb:2b,,[ESS],2017-12-04 14:48:18,11,-82,32.1044666666667,35.2097566666667,672.9,3,WIFI
1c:b9:c4:16:2d:e8,Ariel_University,[ESS],2017-12-04 14:48:18,11,-84,32.1044666666667,35.2097566666667,672.9,3,WIFI
a2:6c:ac:a0:60:4d,incentive2,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:20,1,-63,32.104475,35.2098,671.5,2.90000009536743,WIFI
90:6c:ac:a0:60:4d,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:20,1,-65,32.104475,35.2098,671.5,2.90000009536743,WIFI
c2:6c:ac:a0:7b:4d,outsense,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:22,11,-70,32.104495,35.2098266666667,670.4,3,WIFI
c2:6c:ac:9f:fb:1f,shapedo,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:22,1,-80,32.104495,35.2098266666667,670.4,3,WIFI
b2:6c:ac:a0:7b:4d,magneto,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:23,11,-69,32.1045116666667,35.2098366666667,670,3.09999990463257,WIFI
00:11:6b:2a:90:3c,Cartiheal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-04 14:48:23,11,-73,32.1045116666667,35.2098366666667,670,3.09999990463257,WIFI
70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:48:25,11,-67,32.104545,35.2098583333333,669.4,3.09999990463257,WIFI
b2:6c:ac:a0:7b:4d,magneto,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:26,11,-60,32.104555,35.20987,669.2,3.09999990463257,WIFI
a2:6c:ac:a0:7b:4d,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:26,11,-58,32.104555,35.20987,669.2,3.09999990463257,WIFI
90:6c:ac:a0:7b:4d,EVE,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:26,11,-59,32.104555,35.20987,669.2,3.09999990463257,WIFI
a2:6c:ac:a0:60:4d,incentive2,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:26,1,-51,32.104555,35.20987,669.2,3.09999990463257,WIFI
c2:6c:ac:a0:7b:4d,outsense,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:26,11,-61,32.104555,35.20987,669.2,3.09999990463257,WIFI
70:5a:0f:57:42:43,DIRECT-42-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:48:26,11,-65,32.104555,35.20987,669.2,3.09999990463257,WIFI
70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:48:26,11,-61,32.104555,35.20987,669.2,3.09999990463257,WIFI
90:6c:ac:a0:60:4d,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:26,1,-46,32.104555,35.20987,669.2,3.09999990463257,WIFI
00:11:6b:2a:90:3c,Cartiheal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-04 14:48:26,11,-67,32.104555,35.20987,669.2,3.09999990463257,WIFI
a2:6c:ac:a0:60:4d,incentive2,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:27,1,-40,32.10455,35.2098816666667,668.7,3.09999990463257,WIFI
70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:48:27,11,-55,32.10455,35.2098816666667,668.7,3.09999990463257,WIFI
90:6c:ac:a0:60:4d,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:27,1,-39,32.10455,35.2098816666667,668.7,3.09999990463257,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-12-04 14:48:27,6,-84,32.10455,35.2098816666667,668.7,3.09999990463257,WIFI
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-12-04 14:48:27,11,-71,32.10455,35.2098816666667,668.7,3.09999990463257,WIFI
c2:6c:ac:9f:fb:1f,shapedo,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:48:28,1,-70,32.10456,35.209895,668.8,3,WIFI
00:11:6b:11:7d:c7,yosh,[ESS],2017-12-04 14:48:28,13,-84,32.10456,35.209895,668.8,3,WIFI
1c:b9:c4:16:2d:e8,Ariel_University,[ESS],2017-12-04 14:48:29,11,-78,32.10457,35.209905,668.7,3,WIFI
00:11:6b:11:7d:c7,yosh,[ESS],2017-12-04 14:48:31,13,-79,32.1045816666667,35.2099266666667,668.6,3,WIFI
42502_811_3868447,GOLAN T,UNKNOWN;il,2017-12-04 14:48:31,0,-99,32.1045816666667,35.2099266666667,668.6,3,GSM
1c:b9:c4:16:2d:e8,Ariel_University,[ESS],2017-12-04 14:48:38,11,-73,32.104575,35.20994,668.5,1.60000002384186,WIFI
8c:0c:90:6f:36:58,,[WPA2-PSK-CCMP][ESS],2017-12-04 14:48:38,1,-80,32.104575,35.20994,668.5,1.60000002384186,WIFI
1c:b9:c4:16:12:68,Ariel_University,[ESS],2017-12-04 14:48:38,11,-73,32.104575,35.20994,668.5,1.60000002384186,WIFI
8c:0c:90:2f:36:58,Ariel_University,[ESS],2017-12-04 14:48:38,1,-76,32.104575,35.20994,668.5,1.60000002384186,WIFI
1c:b9:c4:15:20:38,Ariel_University,[ESS],2017-12-04 14:48:38,11,-77,32.104575,35.20994,668.5,1.60000002384186,WIFI
00:11:6b:11:7e:0c,yosh,[ESS],2017-12-04 14:48:39,1,-81,32.104575,35.20994,668.5,1.70000004768372,WIFI
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-12-04 14:48:42,6,-76,32.104575,35.20994,668.5,1.89999997615814,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-12-04 14:48:45,6,-77,32.104575,35.20994,668.5,2.20000004768372,WIFI
8c:0c:90:2f:36:58,Ariel_University,[ESS],2017-12-04 14:48:45,1,-65,32.104575,35.20994,668.5,2.20000004768372,WIFI
42502_811_3868447,GOLAN T,UNKNOWN;il,2017-12-04 14:48:45,0,-93,32.104575,35.20994,668.5,2.20000004768372,GSM
c4:12:f5:fd:6a:74,mati-sh1,[WPA2-PSK-CCMP][ESS],2017-12-04 14:48:48,9,-72,32.104575,35.20994,668.5,2.29999995231628,WIFI
08:ed:b9:3d:8f:4b,HP-Print-4b-LaserJet 400,[ESS],2017-12-04 14:48:48,6,-82,32.104575,35.20994,668.5,2.29999995231628,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-12-04 14:50:21,11,-79,32.104895,35.21058,669.2,2.70000004768372,WIFI
b2:6c:ac:9f:f1:c5,paysday,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:50:21,2,-79,32.104895,35.21058,669.2,2.70000004768372,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-12-04 14:50:21,1,-69,32.104895,35.21058,669.2,2.70000004768372,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-12-04 14:50:21,11,-65,32.104895,35.21058,669.2,2.70000004768372,WIFI
90:6c:ac:9f:f1:c5,CliClap,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:50:21,2,-83,32.104895,35.21058,669.2,2.70000004768372,WIFI
1c:b9:c4:16:05:78,Ariel_University,[ESS],2017-12-04 14:50:21,6,-68,32.104895,35.21058,669.2,2.70000004768372,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-12-04 14:50:21,11,-85,32.104895,35.21058,669.2,2.70000004768372,WIFI
1c:b9:c4:14:2b:c8,Ariel_University,[ESS],2017-12-04 14:50:21,6,-73,32.104895,35.21058,669.2,2.70000004768372,WIFI
1c:b9:c4:15:42:68,Ariel_University,[ESS],2017-12-04 14:50:21,11,-80,32.104895,35.21058,669.2,2.70000004768372,WIFI
1c:b9:c4:16:05:38,Ariel_University,[ESS],2017-12-04 14:50:53,11,-68,32.1048,35.2102683333333,663.8,3,WIFI
8c:0c:90:6f:36:58,,[WPA2-PSK-CCMP][ESS],2017-12-04 14:50:53,1,-74,32.1048,35.2102683333333,663.8,3,WIFI
f8:e9:03:12:ef:3b,ShapeDo,[WPA2-PSK-CCMP][ESS],2017-12-04 14:51:14,11,-70,32.1047116666667,35.2100766666667,662.5,2.29999995231628,WIFI
1c:b9:c4:14:30:08,Ariel_University,[ESS],2017-12-04 14:51:14,1,-86,32.1047116666667,35.2100766666667,662.5,2.29999995231628,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-12-04 14:51:20,5,-84,32.104675,35.2099783333333,663.6,2.70000004768372,WIFI
90:6c:ac:9f:f1:c5,CliClap,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:51:27,2,-78,32.104595,35.2098666666667,665.1,2.79999995231628,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-12-04 14:51:50,11,-70,32.1043833333333,35.20963,668.1,2.70000004768372,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],2017-12-04 14:51:54,11,-86,32.104355,35.2096,667.9,2.70000004768372,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-12-04 14:51:57,1,-82,32.1043266666667,35.2095516666667,667.7,2.70000004768372,WIFI
1c:b9:c4:16:05:78,Ariel_University,[ESS],2017-12-04 14:51:57,6,-82,32.1043266666667,35.2095516666667,667.7,2.70000004768372,WIFI
1c:b9:c4:15:42:68,Ariel_University,[ESS],2017-12-04 14:51:57,11,-80,32.1043266666667,35.2095516666667,667.7,2.70000004768372,WIFI
b2:6c:ac:9f:f1:c5,paysday,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:51:57,2,-76,32.1043266666667,35.2095516666667,667.7,2.70000004768372,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-12-04 14:51:57,2,-85,32.1043266666667,35.2095516666667,667.7,2.70000004768372,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-12-04 14:52:04,11,-63,32.1042666666667,35.2095083333333,666.7,2.70000004768372,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-12-04 14:52:09,11,-47,32.1042116666667,35.2094433333333,666.5,2.70000004768372,WIFI
1c:b9:c4:16:cc:d8,Ariel_University,[ESS],2017-12-04 14:52:14,1,-67,32.1041583333333,35.2093533333333,666.6,2.29999995231628,WIFI
10:be:f5:40:45:18,Bezeq_WiFi,[ESS],2017-12-04 14:52:16,9,-86,32.1041316666667,35.2093266666667,666.6,2.09999990463257,WIFI
1c:b9:c4:16:1d:78,Ariel_University,[ESS],2017-12-04 14:52:18,1,-77,32.1041116666667,35.2093133333333,666.9,2.09999990463257,WIFI
8c:0c:90:ae:16:83,,[WPA2-PSK-CCMP][ESS],2017-12-04 14:52:21,11,-80,32.1041016666667,35.2093033333333,667,2.20000004768372,WIFI
